,longitude,latitude,adt,ugos,vgos,sla,ugosa,vgosa,Born,Dead,Errcount,Longevity,radius,radius_glob
457541,287.125,67.125,0.1409,-0.2287,-0.4317,0.0086,-0.0116,0.0054,2007-08-28,2007-09-11 00:00:00,0,14,0.6604,0.017
457576,309.625,0.375,0.8116,-0.6315000000000001,0.8364,0.1115,-0.6728000000000001,0.7467,2007-09-04,2007-09-11 00:00:00,0,7,1.4679000000000002,1.4195000000000002
457852,286.875,67.125,0.2287,-0.3075,-0.8902,0.0059,-0.0061,-0.0513,2007-08-28,2007-09-11 00:00:00,0,14,1.1977,0.0574
457897,286.875,66.875,0.1073,-0.2629,-0.4063,0.0047,0.002,-0.041,2007-08-28,2007-09-11 00:00:00,0,14,0.6692,0.043000000000000003
459180,163.625,61.875,0.4193,-0.2634,0.4321,0.1015,-0.2446,0.1452,2007-08-28,2007-09-14 00:00:00,0,17,0.6955,0.38980000000000004
459306,310.125,1.875,0.4931,-0.9876,3.6778,-0.0724,-1.8963,4.0858,2007-05-29,2007-09-14 00:00:00,0,108,4.6654,5.9821
459596,310.125,2.125,0.5622,-2.4205,2.8108,0.0237,-3.2230000000000003,3.1745,2007-05-30,2007-09-15 00:00:00,0,108,5.2313,6.397500000000001
460775,315.375,-2.375,0.7006,0.7265,-1.2748000000000002,0.1674,0.7372000000000001,-1.4542000000000002,2007-09-12,2007-09-17 00:00:00,0,5,2.0013,2.1914000000000002
460837,278.375,69.375,-0.0833,-0.3856,0.2392,-0.0145,-0.1983,0.2927,2007-09-16,2007-09-17 00:00:00,0,1,0.6248,0.491
460887,315.625,-2.625,0.7015,1.3428,-0.4798,0.1678,1.3784,-0.6203000000000001,2007-09-12,2007-09-17 00:00:00,0,5,1.8226,1.9987000000000001
461379,278.875,69.375,0.0389,-0.3032,-0.3071,0.1033,-0.1357,-0.3663,2007-09-06,2007-09-19 00:00:00,0,13,0.6103000000000001,0.502
461498,279.375,69.375,-0.0437,-0.4403,-0.3428,0.0087,-0.2923,-0.4357,2007-09-06,2007-09-19 00:00:00,0,13,0.7831,0.728
461534,279.125,69.375,-0.0043,-0.3719,-0.3011,0.0535,-0.2171,-0.3277,2007-09-06,2007-09-19 00:00:00,0,13,0.673,0.5448
461649,281.625,69.625,0.2207,-0.2799,0.4841,0.0373,-0.0511,0.0352,2007-09-19,2007-09-20 00:00:00,0,1,0.764,0.0863
461663,282.375,69.375,0.0763,-0.4886,0.3496,-0.006,-0.1167,-0.0366,2007-09-19,2007-09-20 00:00:00,0,1,0.8382000000000001,0.1533
461758,281.875,69.625,0.2856,-0.3698,0.4632,0.0438,-0.0927,0.0575,2007-09-19,2007-09-20 00:00:00,0,1,0.833,0.1502
461826,283.375,69.125,0.1693,0.0894,0.6592,0.0095,0.0273,-0.0055,2007-09-18,2007-09-20 00:00:00,0,2,0.7486,0.0328
461865,283.375,68.625,0.1406,-0.2831,0.4123,0.014,-0.0674,-0.0435,2007-09-18,2007-09-20 00:00:00,0,2,0.6954,0.1109
461935,282.125,69.625,0.342,-0.4199,0.2543,0.0517,-0.1121,0.0492,2007-09-19,2007-09-20 00:00:00,0,1,0.6742,0.1613
461972,283.625,68.625,0.2416,-0.4264,0.3568,0.008,-0.0618,-0.0356,2007-09-18,2007-09-20 00:00:00,0,2,0.7832,0.0974
464199,286.375,67.125,0.1024,-0.0353,1.4136,-0.0418,0.0617,0.6145,2007-09-18,2007-09-26 00:00:00,0,8,1.4489,0.6762
464233,286.375,66.875,0.1134,0.0908,0.7655000000000001,0.0283,0.2671,0.432,2007-09-18,2007-09-26 00:00:00,0,8,0.8563000000000001,0.6991
464333,286.625,67.125,0.3803,-0.3135,0.8727,0.0572,0.0397,0.5287000000000001,2007-09-18,2007-09-26 00:00:00,0,8,1.1862,0.5684
464371,286.625,66.875,0.258,-0.264,0.3792,0.0931,0.1057,0.337,2007-09-18,2007-09-26 00:00:00,0,8,0.6432,0.44270000000000004
464500,286.875,67.125,0.3373,-0.2811,-0.5641,0.1145,0.0204,0.2748,2007-09-18,2007-09-26 00:00:00,0,8,0.8452000000000001,0.2952
464744,282.375,69.375,0.084,-0.506,0.3294,0.0017,-0.1341,-0.0568,2007-09-21,2007-09-27 00:00:00,0,6,0.8354,0.19090000000000001
464775,309.625,0.125,0.7706000000000001,-0.0459,0.5646,0.0712,-0.0535,0.4666,2007-09-19,2007-09-27 00:00:00,0,8,0.6105,0.5201
464776,309.625,0.375,0.7697,0.0273,0.5744,0.0696,-0.014,0.4848,2007-09-19,2007-09-27 00:00:00,0,8,0.6017,0.4988
464804,282.375,68.625,0.1837,-0.3944,0.303,0.1091,-0.2506,0.1129,2007-09-02,2007-09-27 00:00:00,0,25,0.6974,0.3635
464987,282.625,68.625,0.2525,-0.5171,0.2533,0.1334,-0.287,0.0286,2007-09-03,2007-09-27 00:00:00,0,24,0.7704,0.3156
465037,309.125,-0.125,0.7919,-0.045,0.6951,0.0898,-0.0475,0.5048,2007-09-19,2007-09-27 00:00:00,0,8,0.7401000000000001,0.5523
465203,309.375,-0.125,0.7858,-0.0463,0.6866,0.0837,-0.0485,0.5288,2007-09-19,2007-09-27 00:00:00,0,8,0.7329,0.5773
465204,309.375,0.125,0.7845000000000001,-0.0472,0.6102000000000001,0.0834,-0.0496,0.4835,2007-09-19,2007-09-27 00:00:00,0,8,0.6574000000000001,0.5331
465869,282.375,69.375,-0.009,-0.5217,0.3423,-0.0913,-0.1499,-0.0439,2007-09-28,2007-09-29 00:00:00,0,1,0.8640000000000001,0.1938
466064,282.625,68.625,0.0067,-0.2514,0.3925,-0.1124,-0.0213,0.1679,2007-09-28,2007-09-29 00:00:00,0,1,0.6439,0.18919999999999998
466727,281.625,69.625,0.2168,-0.2653,0.5496,0.0334,-0.0364,0.1007,2007-09-21,2007-10-01 00:00:00,0,10,0.8149,0.1371
466728,281.625,69.875,0.254,-0.1235,0.4848,0.0529,-0.0677,0.1518,2007-09-21,2007-10-01 00:00:00,0,10,0.6083000000000001,0.21949999999999997
466790,282.375,69.375,-0.0123,-0.4901,0.307,-0.0946,-0.1182,-0.0792,2007-09-30,2007-10-01 00:00:00,0,1,0.7970999999999999,0.19740000000000002
466890,163.375,61.375,0.2798,-0.3637,-0.3573,0.0552,-0.3591,-0.3629,2007-09-26,2007-10-01 00:00:00,0,5,0.7210000000000001,0.722
467019,281.875,69.625,0.2893,-0.3644,0.512,0.0475,-0.0873,0.1063,2007-09-21,2007-10-02 00:00:00,0,11,0.8764000000000001,0.1936
467190,282.125,69.625,0.3512,-0.4225,0.2877,0.061,-0.1148,0.0825,2007-09-21,2007-10-02 00:00:00,0,11,0.7101999999999999,0.1973
467877,310.625,2.625,0.4932,-2.2548,1.9728,0.0008,-2.754,1.9529,2007-04-09,2007-10-05 00:00:00,0,179,4.2276,4.7069
467878,310.625,2.375,0.4839,0.3581,4.4067,-0.0213,-0.3232,4.448,2007-07-23,2007-10-05 00:00:00,0,74,4.7648,4.7712
472223,309.625,0.125,0.7825000000000001,0.3968,1.7086,0.0831,0.3892,1.6106,2007-10-05,2007-10-13 00:00:00,0,8,2.1054,1.9998
472224,309.625,0.375,0.7843,0.4181,1.0229,0.0841,0.3768,0.9332,2007-10-05,2007-10-13 00:00:00,0,8,1.4409999999999998,1.31
472427,309.125,-0.125,0.7882,0.3728,1.8137,0.0861,0.3703,1.6234000000000002,2007-10-05,2007-10-13 00:00:00,0,8,2.1865,1.9937000000000002
472559,309.375,-0.125,0.7884,0.3727,1.6859000000000002,0.0862,0.3706,1.5282,2007-10-05,2007-10-13 00:00:00,0,8,2.0586,1.8988
472560,309.375,0.125,0.7859,0.3806,1.5657,0.0848,0.3781,1.439,2007-10-05,2007-10-13 00:00:00,0,8,1.9463000000000001,1.8171
474155,285.375,67.375,-0.0273,-0.0011,0.9859,-0.1081,0.0169,0.7327,2007-10-08,2007-10-16 00:00:00,0,8,0.987,0.7496
474374,285.625,66.375,0.2617,0.3188,0.3214,0.242,0.3468,0.2715,2007-10-02,2007-10-17 00:00:00,0,15,0.6402,0.6183000000000001
474394,309.625,0.375,0.7772,0.1923,0.4309,0.077,0.151,0.3412,2007-10-14,2007-10-17 00:00:00,0,3,0.6232,0.49219999999999997
475217,283.375,69.125,0.1065,0.0597,0.5822,-0.0533,-0.0024,-0.0825,2007-10-05,2007-10-18 00:00:00,0,13,0.6419,0.0849
475273,283.375,68.625,0.0628,-0.2644,0.4629,-0.0638,-0.0487,0.007,2007-10-05,2007-10-18 00:00:00,0,13,0.7273000000000001,0.0557
475417,283.625,68.625,0.1656,-0.4061,0.3397,-0.068,-0.0415,-0.0527,2007-10-06,2007-10-18 00:00:00,0,12,0.7458,0.0942
476987,285.625,66.625,0.0909,-0.2066,0.4944,0.0687,-0.153,0.5015000000000001,2007-10-18,2007-10-21 00:00:00,0,3,0.7010000000000001,0.6545000000000001
477478,310.375,1.875,0.4765,0.9599,4.1246,-0.0788,-0.0549,4.3997,2007-07-24,2007-10-22 00:00:00,0,90,5.0845,4.4546
477479,310.375,1.625,0.4153,4.1623,3.0744,-0.1737,3.0420000000000003,3.3834,2007-08-16,2007-10-22 00:00:00,0,67,7.2367,6.4254
478999,163.375,61.375,0.2195,-0.2102,-0.4875,-0.0051,-0.2057,-0.4931,2007-10-02,2007-10-24 00:00:00,0,22,0.6977,0.6988
479423,315.625,-2.375,0.6488,0.3942,-0.2706,0.1171,0.4523,-0.4271,2007-09-04,2007-10-24 00:00:00,0,50,0.6648000000000001,0.8794
479527,316.375,-2.375,0.6422,0.2722,0.4038,0.1233,0.1995,0.3603,2007-09-04,2007-10-24 00:00:00,0,50,0.6759999999999999,0.5598000000000001
485824,286.375,67.125,0.1826,-0.135,1.2961,0.0384,-0.0379,0.497,2007-10-23,2007-10-31 00:00:00,0,8,1.4311,0.5349
485901,286.375,66.875,0.128,-0.0817,0.7592,0.0429,0.0946,0.4258,2007-10-23,2007-10-31 00:00:00,0,8,0.8409,0.5204
486089,286.625,67.125,0.4481,-0.4009,0.8450000000000001,0.125,-0.0476,0.501,2007-10-23,2007-10-31 00:00:00,0,8,1.2459,0.5486
486156,286.625,66.875,0.2858,-0.334,0.5055000000000001,0.121,0.0357,0.4633,2007-10-23,2007-10-31 00:00:00,0,8,0.8395000000000001,0.499
486423,286.875,67.125,0.4093,-0.3358,-0.5235000000000001,0.1865,-0.0344,0.3154,2007-10-23,2007-10-31 00:00:00,0,8,0.8593000000000001,0.3498
490320,285.625,66.375,0.1644,-0.0245,0.6758000000000001,0.1447,0.0035,0.6259,2007-10-22,2007-11-04 00:00:00,0,13,0.7003,0.6294
