adt,ugos,vgos,sla,ugosa,vgosa,radius,radius_glob
0.3407,-0.6555000000000001,4.6836,-0.1531,-1.2186,4.7809,5.3391,5.999499999999999
0.4576,-1.5903,3.5953000000000004,-0.0401,-2.0765,3.9809,5.185600000000001,6.0574
0.7456,1.3082,3.8208,0.2072,0.5057,4.1844,5.129,4.6901
0.2353,-0.3245,0.6867000000000001,0.1087,-0.1087,0.2308,1.0112,0.3395
-0.1786,-0.0201,0.5946,0.107,0.0137,0.02,0.6147,0.0337
0.3549,-0.3095,-0.9497,0.1321,-0.0081,-0.1107,1.2592,0.1188
0.5065000000000001,-0.4415,-0.2714,-0.0082,-0.9322,-0.2914,0.7129,1.2236
0.3066,-2.4758,3.3765,-0.1872,-3.0389,3.4738,5.8523,6.512700000000001
0.686,0.0823,0.8658,-0.0162,0.0802,0.7081000000000001,0.9481,0.7883
0.7581,-0.1394,4.4015,0.2269,-0.6545000000000001,4.7841000000000005,4.540900000000001,5.438600000000001
0.4955,-3.2929,-1.8586,-0.0529,-4.3221,-1.6968,5.1515,6.0189
0.7832,0.0007,0.7625000000000001,0.0811,-0.0014,0.6048,0.7632000000000001,0.6062
0.0716,0.031,0.6746,0.092,0.0665,0.5948,0.7056,0.6613
0.2199,-2.0238,3.7897,-0.3035,-2.6966,4.1843,5.8135,6.8809000000000005
0.685,0.1976,0.7003,-0.0441,0.0855,-0.2759,0.8979,0.3614
0.5526,-2.9352,-2.088,0.0041,-3.9644,-1.9262,5.0232,5.8906
0.5898,1.1854,4.5835,0.1043,0.8091,4.6262,5.7689,5.4353
0.6795,0.0602,0.9747,-0.0226,0.0577,0.7844,1.0349,0.8421
-0.1747,-0.0067,1.0608,-0.086,0.0103,1.0129,1.0675,1.0232
0.5022,0.0276,-4.3369,-0.0404,-0.8875000000000001,-4.1948,4.3645,5.0823
0.242,-0.5186000000000001,0.356,0.0796,-0.0632,0.0017,0.8746,0.0649
0.6959000000000001,0.1772,-1.197,0.1626,0.188,-1.3765,1.3742,1.5645
0.6237,4.806900000000001,2.2372,-0.0016,3.7854,2.5463,7.0441,6.3317
0.7774000000000001,1.6324,4.6435,0.2539,0.7678,4.7481,6.2759,5.5159
0.5671,1.0644,-4.962400000000001,0.0733,0.5013000000000001,-4.8651,6.026800000000001,5.3664000000000005
0.6044,-2.572,3.2835,0.0884,-3.3074000000000003,3.595,5.8555,6.9024
0.1755,0.1276,0.6901,0.2464,0.118,0.7021000000000001,0.8177000000000001,0.8201
0.7136,0.0501,0.8522000000000001,0.0142,0.0425,0.7542,0.9023,0.7967
0.1636,-0.2801,0.4023,0.2079,-0.2771,0.366,0.6824,0.6431
0.7102,0.2755,4.443700000000001,0.1298,-0.4565,4.849600000000001,4.719200000000001,5.306100000000001
0.1924,-0.1805,-0.532,0.0601,0.0365,-0.0949,0.7125,0.1314
0.6888000000000001,0.062,0.5498000000000001,-0.0122,0.0596,0.4231,0.6118000000000001,0.4826999999999999
0.9516,0.5215000000000001,-0.26,-0.0786,0.493,-0.2826,0.7815000000000001,0.7756000000000001
0.5232,-1.2228,-4.915900000000001,-0.0145,-1.7990000000000002,-4.6223,6.138700000000001,6.4213000000000005
0.6926,-0.188,0.5946,-0.0095,-0.1905,0.4043,0.7826,0.5948
0.4959,-0.0931,2.9851,-0.0201,-0.8285,3.2966,3.0782000000000003,4.1251
0.4741,-1.3201,2.7839,-0.0652,-2.0246,3.1743,4.104,5.1989
0.6504,0.2107,1.3903,-0.0518,0.2083,1.1999,1.601,1.4082
0.8311000000000001,1.1523,-0.2112,0.3077,0.4795,0.1834,1.3635000000000002,0.6629
0.7559,-0.2503,0.7160000000000001,0.0565,-0.2579,0.6181,0.9663000000000002,0.876
0.3575,0.4591,-0.3868,0.2842,0.4581,-0.42,0.8459,0.8781
0.4241,5.4211,0.0361,-0.2013,4.399500000000001,0.3452,5.4572,4.744700000000001
0.5074000000000001,0.1481,-1.2823,0.0145,-0.2947,-1.3709,1.4304,1.6656
0.1499,0.2239,-0.4806,-0.0604,0.1836,-0.4943,0.7045,0.6779000000000001
0.8307,-0.0082,0.9178,0.1312,-0.0158,0.8198000000000001,0.926,0.8356000000000001
0.8139000000000001,0.2248,0.5463,0.1129,0.2224,0.4197,0.7711,0.6421
0.6651,2.2259,-5.0543000000000005,0.1784,1.7768000000000002,-4.6184,7.280200000000001,6.395200000000001
0.3936,-1.2231,-5.033,-0.1384,-1.5232,-4.6294,6.2561,6.1526000000000005
0.7795000000000001,0.294,0.5187,0.0801,0.2864,0.4207,0.8127,0.7071000000000001
0.5624,2.1277,4.4003000000000005,-0.0032,1.219,4.8083,6.5280000000000005,6.0273
0.5383,-1.2905,0.9642,0.0046,-1.2549,0.8236,2.2547,2.0785
0.6794,4.6246,2.6823,0.1706,3.909,2.8531,7.306900000000001,6.7621
0.6996,-0.0232,-0.9063,-0.0006,-0.0646,-0.996,0.9295,1.0606
0.8264,2.4417,3.9171,0.2575,1.4815,4.1869000000000005,6.3588000000000005,5.6684
0.4034,-0.4174,0.2361,0.0803,-0.0642,-0.1079,0.6535,0.1720999999999999
0.1617,-0.4047,0.3896,0.0794,-0.0328,0.0033,0.7943,0.0361
1.1961000000000002,-0.8578,0.5521,0.1677,-0.8756,0.498,1.4099,1.3736000000000002
0.5379,3.1909,3.7481,-0.0277,2.2822,4.1561,6.939,6.4383
0.969,0.4141,1.4346,0.2399,0.302,0.4584,1.8487,0.7604
0.0436,0.036,0.6628000000000001,0.0011,0.004,0.6426000000000001,0.6988000000000001,0.6466000000000001
0.4431,-0.1707,0.9944,0.2989,-0.0736,0.1953,1.1651,0.2689
0.5358,-2.8752,-3.6423,-0.1554,-3.1261,-3.6467,6.5175,6.7728
0.8014,0.6796,0.5025000000000001,0.1003,0.6772,0.3758,1.1821000000000002,1.053
0.7097,0.0082,0.9644,0.0103,0.0006,0.8665,0.9726,0.8671000000000001
0.6989000000000001,-0.2042,0.5421,-0.0033,-0.2064,0.3844,0.7463,0.5908
0.7208,0.4625,0.5746,0.0187,0.4601,0.3843,1.0371,0.8444
-0.0301,-0.4328,0.2005,-0.0435,-0.3842,0.1329,0.6333,0.5171
-0.1913,0.0707,0.6214000000000001,0.0658,0.0086,0.0097,0.6921,0.0183
0.8450000000000001,0.3149,0.2978,0.1456,0.3073,0.1998,0.6127,0.5071
-0.2116,-0.4677,0.1941,-0.1461,-0.4943,0.1899,0.6617999999999999,0.6842
-0.0669,-0.1607,0.665,-0.2111,-0.0637,-0.134,0.8257000000000001,0.1977
-0.088,-0.4271,0.6763,-0.0537,-0.3919,0.5948,1.1034,0.9867
0.6929000000000001,0.7858,-0.4695,0.1592,0.8214,-0.61,1.2553,1.4314
0.4719,-0.3148,4.0655,-0.0368,-1.0304,4.2363,4.3803,5.2667
0.1969,-2.1609000000000003,-2.3802000000000003,-0.3192,-2.8963,-2.0687,4.5411,4.965
0.4732,0.6304000000000001,1.2052,-0.1301,-0.0143,1.636,1.8356,1.6503
0.3081,0.0618,-0.5554,0.3286,0.0972,-0.6352,0.6172,0.7323999999999999
0.077,-0.2155,0.3981,0.1262,-0.2175,0.3698,0.6136,0.5873
0.3004,2.2937000000000003,-2.5629,-0.2373,1.7175,-2.2693000000000003,4.8566,3.986800000000001
0.6641,-0.3854,0.5753,-0.0369,-0.3878,0.4486,0.9607,0.8364
-0.1551,-0.5411,0.2579,-0.1101,-0.5112,0.1837,0.799,0.6949
0.1729,-0.1409,0.7100000000000001,-0.0995,-0.0882,0.1783,0.8509000000000001,0.2664999999999999
-0.0886,0.3542,-0.3586,-0.3708,0.3083,-0.3829,0.7128,0.6912
0.7828,-0.2358,0.3808,0.0833,-0.2434,0.2829,0.6166,0.5263
0.7108,-0.1127,0.5657,0.0097,-0.1152,0.439,0.6784,0.5542
0.5162,0.7275,4.2393,-0.0322,-0.3017,4.4011000000000005,4.9668,4.702800000000001
0.1371,0.0814,0.9603,0.0949,0.0058,0.2841,1.0417,0.2899
0.1015,-0.3716,0.5641,-0.0548,-0.0185,-0.0562,0.9357,0.0747
0.0736,-0.1923,-0.5805,0.0553,-0.1064,-0.525,0.7728,0.6314
0.8162,-0.4149,0.4902,0.1161,-0.4562,0.4006,0.9051,0.8568
0.0392,-0.2093,-0.617,0.0764,-0.1454,-0.7167,0.8263,0.8621
0.3898,-3.5288000000000004,-2.1878,-0.1189,-4.244400000000001,-2.017,5.716600000000001,6.2614
0.6741,-0.279,-0.6458,-0.027,-0.2814,-0.7725000000000001,0.9248,1.0539
0.4604,1.5189,4.0952,-0.0448,0.8376,4.1366000000000005,5.6141000000000005,4.974200000000001
0.432,-0.426,0.6435000000000001,0.1162,-0.1029,-0.0178,1.0695,0.1207
0.4386,0.9357,4.5682,-0.0552,0.3726,4.6654,5.5039,5.038
0.5083,0.4967,-4.9885,-0.023,-0.0184,-4.606,5.4852,4.6244
0.744,-0.1573,-0.4444,0.0429,-0.1597,-0.5711,0.6017,0.7308000000000001
0.4459,-2.9501,3.1671,-0.0594,-3.6314,3.2084,6.1172,6.8398
0.4153,4.1623,3.0744,-0.1737,3.0420000000000003,3.3834,7.2367,6.4254
0.7473000000000001,3.0571,3.7454,0.1342,2.0446,4.07,6.8025,6.1146
0.4408,-0.3896,0.3332,0.199,-0.1125,-0.0725,0.7228,0.185
0.4183,0.1276,4.8674,-0.1026,-0.6486000000000001,4.9157,4.995,5.5643
0.0578,-0.2626,-0.3903,-0.0448,0.0023,-0.025,0.6529,0.0273
0.0413,-0.4579,0.7417,-0.032,-0.4589,0.7085,1.1996,1.1674
0.3868,-0.1943,0.4156,0.2602,0.0215,-0.0402,0.6099,0.0617
0.1164,-0.521,0.3927,0.0342,-0.1492,0.0064,0.9137,0.1556
0.7713,3.9907,3.6342,0.1823,2.8704,3.9432,7.6249,6.8136
0.3092,0.5713,-0.5045000000000001,0.2561,0.5641,-0.5882000000000001,1.0758,1.1523
0.7662,0.1631,1.304,0.0661,0.1218,1.2144,1.4671,1.3361999999999998
0.1501,-0.4506,0.3777,-0.1747,-0.4262,0.4218,0.8283,0.8480000000000001
-0.0625,-0.2656,0.3663,0.0208,-0.2568,0.3508,0.6319,0.6075999999999999
0.2156,0.1817,0.8839,0.1322,0.1511,0.0242,1.0656,0.1753
0.2442,-0.0099,0.6874,0.0969,0.0096,0.101,0.6973,0.1106
0.0216,-0.1831,0.5389,0.0019,-0.155,0.4889,0.7220000000000001,0.6439
0.4789,-1.386,-1.0049,-0.0421,-2.1623,-0.9566,2.3909,3.1189
0.4217,-0.5357000000000001,-4.1307,-0.1175,-1.2402,-3.7403,4.6664,4.9805
0.6692,2.1617,3.7131,0.0802,1.0414,4.0221,5.8748000000000005,5.0635
0.5720000000000001,2.2564,4.4321,0.0431,1.3963,4.6654,6.6885,6.0617
0.2224,-0.4869,-0.6578,0.0075,-0.0862,-0.0771,1.1447,0.1633
0.6164000000000001,1.1639000000000002,-0.6951,0.0826,1.1995,-0.8356,1.859,2.0351
0.674,0.1513,0.6006,-0.0254,0.1437,0.5026,0.7519,0.6463000000000001
0.2718,-0.6319,0.179,-0.0441,-0.6774,0.2097,0.8109,0.8871
-0.012,-0.1647,0.4666,0.0049,-0.11,0.39,0.6313,0.5
0.727,0.3587,0.3827,0.0268,0.3174,0.293,0.7414000000000001,0.6104
0.7581,-0.0533,1.0302,0.0579,-0.0946,0.9405,1.0835,1.0351
0.24,-0.8822000000000001,1.003,-0.4269,-1.3422,1.2302,1.8852,2.5724
0.7396,0.9073,-1.3798,0.2064,0.918,-1.5593,2.2871,2.4773
0.297,0.4581,-0.2423,0.2162,0.476,-0.4955,0.7004,0.9715
0.2768,-0.3225,0.5624,-0.0463,0.0308,0.2183,0.8849,0.2491
0.6123000000000001,-0.4613,-0.5965,-0.0878,-0.5026,-0.6862,1.0578,1.1888
-0.0033,0.1513,-0.7444000000000001,0.0976,0.0738,-0.596,0.8957,0.6698
1.1778,-0.3083,0.3046,0.1703,-0.2876,0.2581,0.6129,0.5457000000000001
0.2112,2.698,4.0975,-0.3273,1.8955,4.4612,6.7955000000000005,6.3567
0.9315,0.4505,0.4481,-0.0987,0.422,0.4255,0.8986000000000001,0.8474999999999999
0.0491,-0.4226,0.5216000000000001,0.0268,-0.3865,0.4491,0.9442,0.8356
0.7824,0.4357,1.0908,0.0803,0.4335,0.9331,1.5265,1.3666
-0.1979,-0.0456,0.6312,0.0667,-0.003,0.0277,0.6768,0.0306999999999999
0.6897,3.2063,3.4941,0.1241,2.2976,3.9021,6.7004,6.1997
0.3906,-3.7917,1.4439,-0.1172,-4.4008,1.86,5.2356,6.260800000000001
0.3325,0.326,-0.4533,0.2592,0.325,-0.4865,0.7793,0.8115
0.4059,0.1221,-4.8811,-0.1028,-0.5935,-4.7103,5.0032,5.3038
0.8364,1.5588000000000002,4.2738000000000005,0.211,0.5373,4.5829,5.832600000000001,5.1202000000000005
0.5874,0.7157,4.9469,0.0822,0.0344,4.988300000000001,5.6626,5.0227
0.8892,0.1064,0.5532,0.1891,0.0651,0.4636,0.6596,0.5287000000000001
0.8377,0.2882,0.7481,0.1375,0.2469,0.6585000000000001,1.0363,0.9054
0.5746,1.34,3.5206,0.0362,0.5375,3.8842,4.8606,4.4217
0.1115,-0.2861,-0.4789,0.0816,-0.1613,-0.6051000000000001,0.765,0.7664000000000001
0.7889,0.066,-1.3452000000000002,0.0879,0.0636,-1.4719,1.4112000000000002,1.5355
0.4344,2.9530000000000003,3.9107,-0.1048,2.2486,4.301,6.8637,6.5496
0.6204000000000001,0.1486,-0.5903,0.0872,0.1593,-0.7698,0.7389000000000001,0.9291
-0.3952,-0.2229,0.7936000000000001,-0.3747,-0.1875,0.7138,1.0165000000000002,0.9013
0.7475,-2.5272,-2.1783,0.1819,-3.4359,-1.7703,4.705500000000001,5.2062
0.7768,-0.2882,0.4755,0.0747,-0.2907,0.2852,0.7637,0.5759000000000001
0.2595,-0.63,0.1358,-0.049,-0.6880000000000001,-0.0988,0.7658,0.7868
0.5468000000000001,0.0506,0.5759000000000001,0.0279,-0.022,0.5324,0.6265000000000001,0.5544
0.9003,0.2453,0.4743,0.1992,0.2429,0.3476,0.7196,0.5905
0.6457,-0.3506,4.2194,0.1072,-1.1531,4.5831,4.57,5.7362
0.6381,-0.4873,-4.6822,0.0726,-1.396,-4.2741,5.1695,5.6701
-0.1339,-0.0242,-0.6459,-0.2221,0.0176,-0.6827000000000001,0.6701,0.7003
0.4441,1.4904000000000002,4.5199,-0.0984,0.5753,4.662,6.0103,5.2373
0.4256,-0.8289000000000001,0.9236,-0.0197,-0.1098,0.1916,1.7525,0.3014
0.7033,-0.2245,-0.8764000000000001,0.0039,-0.2321,-0.9744,1.1009,1.2065
0.9023,0.5719000000000001,1.7558,0.2029,0.5643,1.6578000000000002,2.3277,2.2221
0.3274,-0.3274,0.4613,0.2424,-0.1511,0.1278,0.7887,0.2789
0.8702000000000001,5.7353000000000005,-0.2752,0.3466,4.8707,-0.1706,6.0105,5.041300000000001
0.5851000000000001,-3.9598,-1.8782,-0.0868,-4.5173000000000005,-1.7099,5.838,6.227200000000001
0.2964,-3.1338000000000004,-1.643,-0.252,-4.1631,-1.4812,4.776800000000001,5.6443
0.8004,0.1366,0.6153000000000001,0.0994,0.1342,0.4886,0.7519,0.6228
-0.3594,0.0694,0.5442,-0.0017,-0.0165,-0.0082,0.6136,0.0247
0.3711,-2.5744,-3.7212,-0.1366,-3.1836,-3.3051000000000004,6.2956,6.488700000000001
0.4557,0.4725,0.1617,-0.2293,0.387,0.1649,0.6342,0.5519000000000001
0.2123,0.3757,-0.7016,0.1334,-0.0267,0.0434,1.0773,0.0701
0.9528,0.5722,1.9619,0.2507,0.5697,1.7716,2.5341,2.3413
0.0247,0.1751,0.7138,-0.0175,0.0995,0.0376,0.8889,0.1371
0.7819,-0.4264,1.6588,0.0818,-0.4677,1.5691000000000002,2.0852,2.0368000000000004
0.8084,2.584,-4.6516,0.2699,1.7815,-4.2879000000000005,7.2356,6.069400000000001
0.2666,-2.5426,1.914,-0.2319,-3.1732,2.1726,4.4566,5.3458000000000006
-0.0123,-0.4901,0.307,-0.0946,-0.1182,-0.0792,0.7970999999999999,0.1974
0.8029000000000001,0.0416,-0.9043,0.1018,0.0391,-1.031,0.9459,1.0700999999999998
0.8757,-0.0615,0.5573,0.1762,-0.0691,0.4593,0.6188,0.5284
0.7251000000000001,-0.3061,0.5631,0.025,-0.3474,0.4735,0.8692,0.8209
0.8029000000000001,0.3629,0.9394,0.1007,0.3605,0.7491,1.3023,1.1096
0.6192000000000001,3.0421,3.75,0.0301,1.9218,4.059,6.7921,5.9808
0.6452,-0.0338,-1.3941,0.0542,-0.0911,0.1698,1.4279,0.2609
-0.1974,-0.2832,0.6398,-0.1167,-0.2736,0.6071000000000001,0.923,0.8807
0.6815,-0.087,0.6163000000000001,-0.0179,-0.0946,0.5183,0.7033,0.6129
0.6301,0.1932,-0.9748,0.0968,0.204,-1.1542,1.168,1.3582
0.4822,-1.5503,-4.3095,-0.0563,-2.3528,-3.9459,5.8598,6.2987
0.9179,0.0841,0.5641,0.2158,0.0816,0.3737,0.6482,0.4553
0.6254000000000001,-0.5847,0.6179,-0.0748,-0.626,0.5283,1.2026,1.1543
0.2351,-0.189,0.5481,0.1085,0.0268,0.0923,0.7371000000000001,0.1191
-0.0661,-0.0815,0.6737000000000001,0.0016,-0.0928,0.6622,0.7552000000000001,0.755
0.6621,0.0409,0.8074,-0.04,0.0384,0.6171,0.8483,0.6555
0.7369,-0.6616000000000001,-0.2516,0.0375,-0.6692,-0.3496,0.9132,1.0188
-0.2199,-0.0393,0.8555,-0.1752,-0.0202,0.7935,0.8948,0.8137
0.5342,2.3064,3.8862,0.0053,1.4463,4.1196,6.1926000000000005,5.5659
0.5439,1.2515,-5.0876,0.015,0.3914,-4.8543,6.3391,5.2457
0.3675,-1.248,4.1662,-0.1263,-1.8112,4.2635000000000005,5.4142,6.0747
0.6645,-0.6007,-4.9452,0.1707,-1.1639000000000002,-4.8479,5.5459,6.0118
0.4312,-0.3256,-5.0319,-0.0848,-1.061,-4.720400000000001,5.3575,5.7814000000000005
0.0509,-0.2094,0.5066,0.0287,-0.1558,0.5136000000000001,0.7160000000000001,0.6694
0.3945,0.6716000000000001,-5.0032000000000005,-0.1291,-0.193,-4.8986,5.6748,5.0916
0.5386000000000001,5.5789,-0.2473,-0.027,4.6702,0.1608,5.8262,4.831
0.6726000000000001,0.2011,0.506,0.364,0.1431,0.2713,0.7071000000000001,0.4144
0.4675,0.325,-4.7846,-0.0809,-0.7042,-4.6228,5.1096,5.327
0.295,-4.3001000000000005,-0.4589,-0.2187,-4.8123000000000005,-0.1688,4.759,4.9811000000000005
0.5346000000000001,-0.1243,4.4809,0.0057,-0.9843,4.714300000000001,4.6052,5.698600000000001
0.4507,-0.2456,-0.5026,0.2261,-0.2411,-0.5082,0.7482000000000001,0.7493
0.1072,-0.3363,0.3706,0.0875,-0.2721,0.3055,0.7069,0.5776
-1.0932,0.5149,-0.0899,-0.0995,0.3699,-0.245,0.6048,0.6149
-0.1418,-0.2228,0.4055,-0.0711,-0.2276,0.3996,0.6283000000000001,0.6272
0.1197,-3.6165,-3.1046,-0.3905,-4.109,-2.5898000000000003,6.7211,6.6988
0.1484,-0.4665,0.3184,0.0661,-0.0946,-0.0678,0.7849,0.1624
0.0646,-0.2674,-0.415,-0.038,-0.0025,-0.0497,0.6824,0.0522
0.3024,-0.2986,0.3716,0.1376,0.0711,0.3294,0.6701999999999999,0.4005
0.6484,0.0406,0.6963,-0.0517,-0.0007,0.6067,0.7369,0.6074
0.6814,4.883500000000001,1.8603,0.1737,4.2744,2.2764,6.7438,6.550800000000001
0.4071,-1.4109,4.0219000000000005,-0.0914,-2.0415,4.2805,5.4328,6.322
0.1698,-0.1006,4.4839,-0.3462,-0.8360000000000001,4.7954,4.5845,5.6314
0.4467,-1.9882,-4.4236,-0.0925,-2.6927000000000003,-4.0332,6.4118,6.7259
0.6422,-1.6618000000000002,-3.5677000000000003,0.0767,-2.5705,-3.1596,5.229500000000001,5.7301
0.2934,-1.6828,-3.8056,-0.332,-2.7043,-3.4965,5.4884,6.2008
0.2022,-0.2835,0.5943,0.1214,-0.2655,0.3412,0.8778,0.6067
0.6178,0.4847,-0.9359,0.0846,0.4955,-1.1154,1.4206,1.6109
0.6171,1.2179,4.0296,0.0373,0.1085,4.2706,5.2475000000000005,4.3791
0.8294,0.2229,0.9299,0.1272,0.2204,0.7396,1.1528,0.96
0.3894,-0.64,0.5203,-0.0559,0.0791,-0.2118,1.1603,0.2909
0.6799000000000001,0.2959,0.4925,-0.0203,0.2546,0.4029,0.7884,0.6575
0.1837,-0.3944,0.303,0.1091,-0.2506,0.1129,0.6974,0.3635
0.6485000000000001,0.8348,-0.094,0.1148,0.8704000000000001,-0.2345,0.9288,1.1049
0.7441,-0.2866,0.3558,0.044,-0.3279,0.2661,0.6424000000000001,0.5940000000000001
0.3949,5.4802,0.5061,-0.2182,4.4677,0.8307,5.9863,5.2984
0.7405,0.1775,0.8499,0.0395,0.175,0.7232000000000001,1.0274,0.8982000000000001
0.6089,0.4158,-0.3555,0.0805,0.4588,-0.4706,0.7713,0.9294
0.1333,-0.1539,0.6446000000000001,0.1911,0.0009,0.618,0.7985000000000001,0.6189
0.7469,0.5802,-4.5425,0.2157,0.0652,-4.16,5.1227,4.2252
0.1556,-0.1956,0.5321,0.0285,-0.1961,0.5630000000000001,0.7277,0.7591000000000001
0.3708,0.4681,-0.1608,0.3177,0.461,-0.2445,0.6289,0.7055
0.7134,-0.1031,0.5028,0.3956,-0.0843,0.216,0.6059,0.3003
0.7172000000000001,0.3896,0.5404,0.0171,0.3483,0.4507,0.93,0.7989999999999999
0.8024,-0.4738,0.8433,0.3571,0.2453,0.1112,1.3171,0.3565
0.7056,0.1718,0.5435,0.0055,0.1305,0.4538,0.7153,0.5843
0.9094,1.3395,4.197900000000001,0.3859,0.6667000000000001,4.5924000000000005,5.537400000000001,5.2591
0.7294,0.2654,0.4189,0.0284,0.263,0.2922,0.6843,0.5552
0.7026,0.7038,4.7483,0.1601,-0.2113,4.8904000000000005,5.452100000000001,5.1017
0.2757,0.407,-0.7298,0.1167,-0.0768,0.0202,1.1368,0.0969999999999999
0.5969,-0.1251,0.7886000000000001,0.0632,-0.0895,0.6481,0.9137,0.7376
0.4084,1.7675,-5.1626,-0.1229,1.2525000000000002,-4.7801,6.9301,6.0326
0.505,-2.6046,-2.5177,-0.1204,-3.6261,-2.2086,5.1223,5.8347
0.6352,1.9411,-5.1799,0.0799,0.9262,-4.9048,7.121,5.831
0.1223,0.0821,0.5233,0.08,0.0065,-0.153,0.6053999999999999,0.1595
0.207,-0.3475,0.3935,0.1247,0.0243,0.0073,0.741,0.0315999999999999
0.0844,-0.1799,0.4677,0.041,-0.1116,0.3493,0.6476,0.4609
0.1409,-0.2287,-0.4317,0.0086,-0.0116,0.0054,0.6604,0.017
-0.0895,-0.4534,0.1717,-0.0317,-0.2987,0.1451,0.6251,0.4438
0.3668,-0.0034,4.5096,-0.1492,-0.7388,4.821000000000001,4.513,5.559800000000001
0.9081,0.2487,0.3562,0.208,0.2074,0.2665,0.6049,0.4739
0.2886,0.9109,-5.2433000000000005,-0.2667,-0.1039,-4.9682,6.1542,5.072100000000001
0.7249,-0.2021,-0.8806,0.0238,-0.2045,-1.0073,1.0827,1.2118
0.764,-0.1775,-0.4248,0.0619,-0.1799,-0.6151,0.6023000000000001,0.7949999999999999
0.8274,0.0206,1.147,0.1273,-0.0207,1.0573,1.1676,1.0779999999999998
0.6302,0.0593,4.730700000000001,0.1364,-0.5039,4.8279000000000005,4.790000000000001,5.3318
0.8087000000000001,0.0477,0.6354000000000001,0.1065,0.0452,0.4451,0.6831,0.4903
0.7606,0.2062,0.5043,0.0585,0.2041,0.3466,0.7104999999999999,0.5507
0.0812,0.1211,0.5387000000000001,0.0681,0.1009,0.514,0.6598,0.6149
0.3038,0.3928,4.0474000000000006,-0.19,-0.1703,4.1447,4.440200000000001,4.315
0.154,-0.4431,0.9355,-0.0306,-0.1155,-0.0355,1.3786,0.151
0.5471,0.2699,-0.4949,0.0222,0.2387,-0.5597,0.7647999999999999,0.7984
0.3794,-0.1628,3.0394,-0.1367,-0.8982,3.3508,3.2022,4.249
0.7318,0.0457,1.0301,0.0324,0.0381,0.9321,1.0758,0.9702
-0.3544,0.2166,0.4629,-0.2581,0.2198,0.424,0.6795,0.6437999999999999
0.5151,-1.5326000000000002,2.8852,0.0107,-2.1468000000000003,2.8574,4.417800000000001,5.004200000000001
0.6754,0.3542,0.8913000000000001,-0.024,0.3466,0.7933,1.2455,1.1399
0.666,0.0769,0.8004,-0.0362,0.0747,0.6426000000000001,0.8773,0.7173
0.3017,-0.2298,-0.9282,0.0789,0.0716,-0.0893,1.158,0.1609
-0.0658,0.0738,1.1129,-0.0705,0.12,1.0422,1.1867,1.1622
-0.0535,-0.3171,0.754,-0.18,-0.1013,0.2981,1.0711,0.3994
0.0185,0.0165,0.7368,-0.0649,-0.0141,-0.1229,0.7533,0.1369999999999999
0.0059,0.2985,-0.4816,-0.2256,0.3255,-0.7010000000000001,0.7801,1.0265
0.4311,-0.8157000000000001,-5.0032000000000005,-0.085,-1.5511,-4.6917,5.818900000000001,6.2428
0.9415,0.5721,1.5786,0.2405,0.5697,1.4519,2.1507,2.0216
0.2617,0.3188,0.3214,0.242,0.3468,0.2715,0.6402,0.6183000000000001
0.4475,-2.4485,-2.8609,-0.101,-3.4778,-2.6991,5.3094,6.1769
0.7354,-0.1562,1.4325,0.0352,-0.1975,1.3428,1.5887000000000002,1.5403
0.7759,-0.1752,-0.6076,0.0758,-0.2165,-0.6972,0.7828,0.9137
0.4559,0.3086,0.5932000000000001,-0.1245,-0.4234,0.9991,0.9018,1.4225
0.2431,-1.3028,-4.4851,-0.3121,-2.3177000000000003,-4.210100000000001,5.7879000000000005,6.527800000000001
0.5338,-0.4075,0.8354,0.0005,-0.3968,0.6559,1.2429,1.0527
0.7809,-0.0607,0.5432,0.0808,-0.102,0.4535,0.6039,0.5555
0.4992,2.8484000000000003,-3.5567,-0.0493,1.8191,-3.3949000000000003,6.405100000000001,5.214
0.7052,-0.1788,0.512,0.0031,-0.181,0.3543,0.6908,0.5353
0.6864,-0.1095,0.6558,-0.0157,-0.1117,0.4981,0.7653000000000001,0.6098
0.8246,0.2448,0.7749,0.1225,0.2427,0.6172000000000001,1.0197,0.8599000000000001
0.6395000000000001,1.5303,-4.7974000000000006,0.1235,0.7949,-4.486000000000001,6.3277,5.280900000000001
0.436,1.2002000000000002,4.4781,-0.1193,0.1853,4.7532000000000005,5.6783,4.9385
0.7841,0.0266,0.6003000000000001,0.0819,0.0244,0.4425,0.6269,0.4669
0.4084,-0.3461,0.6118,0.0853,0.0072,0.2677,0.9579,0.2749
0.6963,0.1971,0.9364,-0.0039,0.1558,0.8467,1.1335,1.0025
0.2015,-0.2295,-0.5004000000000001,0.099,0.0354,-0.1351,0.7299000000000001,0.1704999999999999
0.5012,0.0873,4.771100000000001,-0.0224,-0.7773,4.8757,4.8584000000000005,5.6530000000000005
0.5850000000000001,-0.3166,-0.9644,-0.1151,-0.3579,-1.0541,1.281,1.412
0.6828000000000001,-0.022,0.6729,-0.0193,-0.0242,0.5152,0.6949000000000001,0.5394
0.7694000000000001,0.6880000000000001,0.5978,0.07,0.6804,0.4999,1.2858,1.1803
0.0788,-0.0392,0.6108,-0.002,-0.0212,0.3577,0.65,0.3789
-0.3316,-0.2488,0.5703,-0.2521,-0.2406,0.529,0.8191,0.7696000000000001
0.6755,-0.2103,-1.0135,-0.024,-0.218,-1.1115000000000002,1.2238,1.3295
